year,gender,Universidad_postulantes,Universidad_ingresantes,especialidad_subespecialidad_postulantes,especialidad_subespecialidad_ingresantes,ingreso
2013,0,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA ONCOLOGICA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,NEUMOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,1,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA INTENSIVA,NA,0
2013,1,UNFV,NA,HEMATOLOGIA CLINICA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,1,UNFV,NA,CARDIOLOGIA,NA,0
2013,NA,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,1,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA DE CABEZA Y CUELLO,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA ONCOLOGICA,NA,0
2013,0,UNFV,NA,MEDICINA ONCOLOGICA,NA,0
2013,1,UNFV,NA,PSIQUIATRIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA FAMILIAR Y COMUNITARIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,MEDICINA INTERNA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,MEDICINA INTERNA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,1,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,NEUROCIRUGIA,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,PSIQUIATRIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,NEUMOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,1,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,RADIOLOGIA,NA,0
2013,1,UNFV,NA,PSIQUIATRIA,NA,0
2013,1,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,1,UNFV,NA,MEDICINA ONCOLOGICA,NA,0
2013,1,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,RADIOLOGIA,NA,0
2013,NA,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,NA,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,RADIOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,NA,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,1,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,NEUMOLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,NEUROLOGIA,NA,0
2013,0,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,NA,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,NEUROCIRUGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA INTERNA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,PSIQUIATRIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,MEDICINA INTERNA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,NA,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,NEUROCIRUGIA,NA,0
2013,0,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,NEUROCIRUGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,NEUROLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,NEUMOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,NA,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,NEFROLOGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,ANATOMIA PATOLOGICA,NA,0
2013,1,UNFV,NA,REUMATOLOGIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,MEDICINA INTERNA,NA,0
2013,0,UNFV,NA,NEUROLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,NEUROCIRUGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,NA,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,NA,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,1,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,NEUROLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,1,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,MEDICINA INTERNA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,ANATOMIA PATOLOGICA,NA,0
2013,0,UNFV,NA,NEUROLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,0,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,NEFROLOGIA,NA,0
2013,NA,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,REUMATOLOGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,0,UNFV,NA,NEUROLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,NA,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA ONCOLOGICA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,NA,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,NA,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,NA,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,NA,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,NEUROLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,MEDICINA INTERNA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,NA,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,0,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,NEUROCIRUGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,RADIOLOGIA,NA,0
2013,1,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,NA,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,NA,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,NA,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,0,UNFV,NA,PSIQUIATRIA,NA,0
2013,1,UNFV,NA,REUMATOLOGIA,NA,0
2013,0,UNFV,NA,NEUROCIRUGIA,NA,0
2013,NA,UNFV,NA,ANATOMIA PATOLOGICA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,1,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,NA,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,MEDICINA ONCOLOGICA,NA,0
2013,0,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,0,UNFV,NA,MEDICINA INTERNA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,ANESTESIOLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,REUMATOLOGIA,NA,0
2013,0,UNFV,NA,PSIQUIATRIA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,MEDICINA FAMILIAR Y COMUNITARIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,1,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,RADIOLOGIA,NA,0
2013,NA,UNFV,NA,NEUROLOGIA,NA,0
2013,1,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,NA,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,NA,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,NEUROCIRUGIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,1,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,NEUROCIRUGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,CARDIOLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA ONCOLOGICA,NA,0
2013,0,UNFV,NA,UROLOGIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA INTERNA,NA,0
2013,1,UNFV,NA,UROLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA DE REHABILITACION,NA,0
2013,NA,UNFV,NA,RADIOLOGIA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,MEDICINA FAMILIAR Y COMUNITARIA,NA,0
2013,0,UNFV,NA,CIRUGIA TORACICA Y CARDIOVASCULAR,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,1,UNFV,NA,PATOLOGIA CLINICA,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,OFTALMOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,0,UNFV,NA,OTORRINOLARINGOLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA GENERAL,NA,0
2013,0,UNFV,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2013,0,UNFV,NA,GASTROENTEROLOGIA,NA,0
2013,0,UNFV,NA,CIRUGIA PEDIATRICA,NA,0
2013,1,UNFV,NA,DERMATOLOGIA,NA,0
2013,0,UNFV,NA,ORTOPEDIA Y TRAUMATOLOGIA,NA,0
2013,1,UNFV,NA,PEDIATRIA,NA,0
2013,0,UNFV,NA,CIRUGIA PLASTICA,NA,0
2013,1,UNFV,NA,GASTROENTEROLOGIA PEDIATRICA,NA,0
2013,0,UNFV,NA,NEONATOLOGIA,NA,0
2013,1,UNFV,NA,NEONATOLOGIA,NA,0
2013,1,UNFV,NA,ENDOCRINOLOGIA PEDIATRICA,NA,0
2013,1,UNFV,NA,NEONATOLOGIA,NA,0
2013,0,UNFV,NA,NEONATOLOGIA,NA,0
2013,0,UNFV,NA,MEDICINA INTENSIVA PEDIATRICA,NA,0
2013,0,UNFV,NA,NEONATOLOGIA,NA,0
