name,gender
nicholette,F
nickel,M
nicklas,M
nickolas,M
nicla,F
niclas,M
niclo,M
nico,M
nicoara,F
nicodeme,M
nicodemo,M
nicolaas,M
nicolae,M
nicolai,M
nicolaie,M
nicolaj,M
nicolasa,F
nicolau,M
nicolaus,M
nicolay,M
nicolet,F
nicoleta,F
nicoletta,F
nicolette,F
nicoletto,M
nicolien,F
nicolina,F
nicoline,F
nicolino,M
nicolita,F
nicolle,F
nicolosa,F
nicomede,?
nicomedes,M
nicu,M
niculae,M
niculai,M
niculaie,M
niculeta,F
niculina,F
niculita,F
nicusor,M
nida,F
nidaa,F
nidal,M
nidelea,F
nidhi,F
nidia,F
nieck,M
niek,M
nieke,F
nieki,F
nielsine,F
nienke,F
nies,?
nieve,F
nieves,F
nifon,M
nigar,F
nigara,F
nigel,M
nighean,F
night,F
nigina,F
nigjare,F
nigmet,F
nigora,F
nigulas,M
nigyar,F
nihad,M
nihada,F
nihan,F
nihat,M
niila,M
niilo,M
niina,F
nijaz,M
nijole,F
nik,M
nikhil,M
nikia,F
nikica,M
nikie,F
nikifor,M
nikiforos,M
nikitas,M
nikky,F
niklaas,M
niklas,M
niklaus,M
niko,M
nikodem,M
nikodemas,M
nikodemus,M
nikodim,M
nikolaas,M
nikolai,M
nikolaidis,M
nikolaitcho,M
nikolaj,M
nikolajs,M
nikolajtcho,M
nikolajus,M
nikolaos,M
nikolas,M
nikolaus,M
nikolay,M
nikolaytcho,M
nikolce,M
nikole,F
nikoleta,F
nikolett,F
nikoletta,F
nikolin,M
nikolina,F
nikolinka,F
nikolitsa,F
nikoll,M
nikolla,M
nikollaq,M
nikolle,F
nikoloz,M
nikos,M
nikosava,F
niksa,M
nikula,M
nikulas,M
nil,F
nila,F
nilay,F
nilda,F
nilde,F
nileema,F
nilgul,F
nilgun,F
nili,F
nilla,F
nillo,M
nilo,M
nilofar,F
niloofar,F
niloufar,F
nils,M
nilsine,F
nilufar,F
nilufer,F
nily,F
nim,?
nima,M
nimalan,M
nimet,F
nimete,F
nimfodora,F
nimr,M
nimrod,M
ninako,F
ninaz,F
nine,F
nineke,F
ninela,F
ninell,F
nineta,F
ninette,F
ninfa,F
nini,F
ninia,F
ninian,M
ninja,F
ninna,F
ninni,F
ninnie,F
ninon,F
ninoslav,M
ninoslava,F
ninuccia,F
ninuccio,M
nionila,F
niosha,F
niovi,F
nir,M
nira,F
nirgul,F
nirmal,M
nirmala,F
niroji,M
niroy,M
nirvana,F
nirvano,M
nis,M
nisa,F
nisan,M
nisar,M
nisha,F
nishan,M
nishi,F
nisim,M
nisrin,F
nisrine,F
nissan,M
nisse,M
nissim,M
nistor,M
nisvet,M
nisveta,F
nitu,M
nitzan,M
niu,?
niv,M
niva,F
nives,F
nivo,M
niwako,F
niyamaddin,M
niyazi,M
nizam,M
nizamettin,M
nizami,M
nizar,M
njall,M
njazi,M
njegomir,M
njegoslav,M
njomeza,F
njomza,F
njordur,M
noa,F
noach,M
noah,M
noak,M
noam,M
noble,M
noboru,M
noboyuki,M
nobuaki,M
nobue,F
nobufumi,M
nobuhiko,M
nobuhiro,M
nobuhisa,M
nobuki,M
nobuko,F
nobumitsu,M
nobuo,M
nobutaka,M
nobuyasu,M
nobuyo,F
nobuyoshi,M
nobuyuki,M
nochum,M
nodar,M
nodira,F
nodirbek,M
noela,F
noele,F
noeleen,F
noelie,F
noeline,F
noella,F
noellie,F
noelline,F
noelly,F
noeme,M
noemie,F
noemija,F
noemy,F
noga,F
noha,F
nohemi,F
noi,M
nokkvi,M
nokta,?
nola,F
nolan,M
noldi,M
nollag,F
nollaig,F
nolly,F
nolwen,F
nolwenn,F
nomde,?
nomeda,F
nomme,M
non,F
nona,F
nonce,M
nonda,M
nong,?
nonita,F
nonka,F
nonna,F
noomi,F
noor,F
noora,F
noori,F
nooria,F
nooriya,F
noortje,F
norah,F
norair,M
noralf,M
norayr,M
norbert,M
norberta,F
nordfried,M
nordrun,F
noreen,F
noreena,F
norel,M
norela,F
norene,F
noreta,F
norfried,M
nori,F
noria,F
noriaki,M
noriane,F
norica,F
norie,F
norifumi,M
norihide,M
norihiro,M
norihisa,M
norihito,M
norik,M
norika,F
noriko,F
norimasa,M
norina,F
norine,F
norino,M
norio,M
noris,M
norishige,M
noritaka,M
noritoshi,M
noriyoshi,M
noriyuki,M
norka,F
norlinda,F
norman,M
normand,M
normann,M
normanna,F
normanno,M
normunds,M
norocel,M
norris,M
norton,M
nortrud,F
nortrun,F
norval,M
norwin,M
norwood,M
nosrat,M
nota,F
notburg,F
notburga,F
notfried,M
notker,M
nott,F
noud,M
nouha,F
nouhad,M
noura,F
nouri,F
nouria,F
nova,F
novak,M
novel,M
novella,F
novello,M
novica,?
novilia,F
novilio,M
novka,F
novo,M
novruz,M
noyale,F
nozima,F
nozomi,F
nozomu,M
nshan,M
nu,?
nuala,F
nubia,F
nuccia,F
nuccio,M
nugzar,M
nuh,M
nuha,F
nuhad,M
nuhi,M
nuket,F
nukri,M
numa,F
numan,M
numi,M
nune,F
nuno,M
nunu,F
nunuta,F
nunzia,F
nunziata,F
nunziatina,F
nunziatino,M
nunziato,M
nunzio,M
nunzius,M
nuo,?
nupur,F
nurali,M
nuran,F
nurana,F
nuray,F
nurbanu,F
nurbek,M
nurbol,M
nurcan,F
nurdagul,F
nurdan,F
nurdane,F
nurdin,M
nurdogan,F
nuredin,M
nurettin,M
nurhan,F
nurhayat,F
nuriddin,M
nurie,F
nurija,F
nurije,F
nurit,F
nurith,F
nuriye,F
nurlan,M
nurlana,F
nuro,M
nursah,F
nursal,F
nursat,M
nursel,F
nursen,F
nursultan,M
nurten,F
nurtene,F
nurudin,M
nurul,F
nurulla,M
nurullah,M
nurzhan,M
nusrat,M
nusret,M
nusreta,F
nusrettin,M
nut,M
nuta,F
nutan,F
nuti,M
nutica,F
nutu,M
nvard,F
nver,F
nyah,F
nyasia,F
nydia,F
nye,M
nyla,F
nyncke,F
nynke,F
nynne,F
nysret,M
nysrete,F
oak,?
oana,F
oanh,F
obbe,M
obdulia,F
obdulio,M
oberdan,M
oberto,M
obie,M
obrad,M
obren,M
oceane,F
oceanne,F
ochi,F
ocie,F
ocka,F
ocke,M
ockeline,F
ocko,M
octave,M
octavi,M
octavian,M
octaviana,F
octavie,F
octaviea,F
octaviean,M
octavien,M
oda,F
odalia,F
odalis,F
odd,M
odda,F
oddbjorg,F
oddfridur,F
oddgeir,M
oddlaug,F
oddmund,M
oddo,M
oddsteinn,M
oddur,M
oddvar,M
oddveig,F
oddvin,M
ode,M
oded,M
odeline,F
odell,M
odessa,F
odeta,F
odete,F
odetta,F
odette,F
odharnait,F
odiel,F
odil,M
odile,F
odilio,M
odille,F
odilo,M
odilon,M
odina,F
odine,F
odinn,M
odino,M
odis,M
odise,M
odo,M
odoarda,F
odoardo,M
oduvaldo,M
odvar,M
odyle,F
odysseas,M
odyssefs,M
oeds,M
oege,M
oene,M
ofeigur,M
ofelija,F
ofelio,M
ofeliya,F
ofelya,F
ofer,M
offir,M
ofir,M
ofra,F
oganes,M
ogilvie,M
ogmundur,M
ogn,F
ognen,M
ognjan,M
ognjanco,M
ognjen,M
ognyan,M
ogul,M
ogulcan,M
ogun,M
oguz,M
oguzcan,M
oguzhan,M
oh,?
ohad,M
oie,F
oihana,F
oihane,F
oili,F
oistein,M
oiva,M
oivi,F
oivor,F
ojars,M
ojvind,M
okamoto,M
okan,M
okay,M
oke,?
oketa,F
okka,F
okke,M
okkel,M
okkes,M
okko,M
oksana,F
oktam,M
oktavia,F
oktavian,M
oktawiusz,M
oktay,M
okyay,M
olafia,F
olafs,M
olafur,M
olalla,F
olallo,M
olan,M
olana,F
olari,M
olatz,F
olaug,F
olav,M
olavi,M
olavo,M
olcay,F
olcun,M
olda,F
oldrich,M
oldriska,F
ole,M
oleg,M
olegaria,F
olegario,M
olegas,M
olegs,M
oleh,M
oleksa,F
oleksander,M
oleksandr,M
oleksandra,F
olekseij,M
oleksey,M
oleksii,M
oleksij,M
oleksiy,M
olen,M
olena,F
oles,M
olesia,F
olesja,F
olessia,F
olessja,F
olessya,F
olesya,F
oleta,F
olev,M
olevi,M
olexander,M
olexandr,M
olexandra,F
olexiy,M
olf,M
olgay,M
olgeir,M
olgert,M
olgerta,F
oerts,M
olgica,F
olgierd,M
olgun,M
olguta,F
olha,F
olia,F
oliga,F
oligert,M
oligerta,F
olimar,M
olimpiada,F
olimpija,F
olimpiu,M
olin,M
olina,F
olinda,F
olinde,F
olindo,M
oline,F
olinto,M
oliva,F
oliver,M
olivera,F
oliverio,M
oliveriu,M
olivette,F
olivian,M
olivier,M
oliviera,F
oliviero,M
olivija,F
oliviu,M
olivo,M
oliwia,F
olja,F
olka,F
olle,M
ollie,?
ollivier,M
olly,F
olmas,M
olme,F
olov,M
olrik,M
olsa,F
olsi,M
olta,F
oltian,M
oltiana,F
oltion,M
oltjana,F
oltjon,M
oltman,M
oltmann,M
oluf,M
olver,M
olvir,M
olwin,M
olya,F
olympe,F
olympia,F
olzhas,M
om,M
oma,F
omaima,F
omari,M
omarion,M
ombeline,F
ombline,F
ombretta,F
omeed,M
omera,F
omercan,M
omero,M
omi,F
omid,M
omied,M
omiros,M
omme,M
ommo,M
omran,M
omri,M
omur,?
on,?
ona,F
onan,M
onat,M
onay,M
onder,M
ondina,F
ondine,F
ondino,M
oneal,M
onel,M
onela,F
onelia,F
onelio,M
oner,M
onerva,F
onesia,F
onesime,M
onesta,F
onesto,M
onica,F
oniga,F
onik,M
onisim,M
onisor,M
onita,F
onkar,M
onke,?
onko,M
onnen,M
onni,M
onnilde,F
onno,M
onnofried,M
onntje,F
onofria,F
onofrio,M
onorata,F
onorato,M
onorel,M
onoria,F
onorica,F
onorina,F
onorino,M
onorio,M
onoriu,M
onsim,M
ontje,?
onufrei,M
onundur,M
onur,M
onuralp,M
onurcan,M
onurhan,M
onut,M
onute,F
ook,M
oona,F
oonagh,F
opal,F
ophelie,F
ophely,F
ophir,M
opra,F
oprea,F
oprica,F
oprina,F
oprisa,F
oprisan,M
oprisor,M
oprita,F
orah,F
oral,M
oralia,F
orane,F
orania,F
oras,M
oratiu,M
orazia,F
orazio,M
orban,M
orcun,M
ordanco,M
orelie,F
oren,M
orest,M
oresta,F
oreste,M
orestia,F
orestilla,F
orestina,F
oretta,F
orfea,F
orfelina,F
orfeo,M
orfeu,M
orges,M
orhan,M
orhideea,F
orhideja,F
orhun,M
ori,M
oria,F
oriana,F
oriane,F
orianne,F
oriano,M
orie,F
oriella,F
oriello,M
orietta,F
orietto,M
orin,M
orio,M
oriol,M
oriole,F
orion,M
oriona,F
orit,F
orith,F
orjola,F
orjona,F
orkan,M
orkhan,M
orkide,F
orkun,M
orlagh,F
orlaith,F
orland,M
orlanda,F
orlandina,F
orlandino,M
orlane,F
orli,F
orlie,F
orlin,M
orlinda,F
orly,F
orlygur,M
ormar,M
ormes,M
orminda,F
ormond,M
ormur,M
orn,M
orna,F
orne,F
ornela,F
ornella,F
ornello,M
ornolfur,M
oron,M
oronza,F
oronzo,M
orpha,F
orphee,F
orri,M
orrin,M
orsi,F
orsina,F
orsino,M
orsola,F
orsolina,F
orsolino,M
orsolya,F
orson,M
ortansa,F
ortanta,F
ortanza,F
ortelinda,F
ortensia,F
ortensio,M
ortenzia,F
ortfried,M
ortgies,M
ortmund,M
ortraud,F
ortrud,F
ortrun,F
ortwin,M
oruc,M
orval,M
orvar,M
orvil,M
orville,M
orvo,M
orvokki,F
orxan,M
osama,M
osamu,M
osane,F
osanna,F
oscarina,F
osebrand,M
oshra,F
oshrah,F
oshri,M
oshrit,F
osk,F
oskaras,M
oskari,M
oskars,M
oslinde,F
osman,M
osmo,M
osmund,M
osnat,F
osp,F
ossama,M
ossi,M
ossian,M
ossie,F
ossur,M
osten,M
ostilia,F
ostilio,M
osuma,F
osvald,M
osvalda,F
osvaldas,M
osvalds,M
osvaldur,M
oswald,M
oswalda,F
oswin,M
oswina,F
oszkar,M
ot,M
ota,M
otabek,M
otakar,M
otar,M
otbert,M
otelia,F
otelinda,F
otella,F
otello,M
otfrid,M
otfried,M
otger,M
otha,M
otheinrich,M
othello,M
othman,M
othmar,M
othniel,M
otho,M
othon,M
otilie,F
otinel,M
otis,M
otmar,M
oto,M
otokar,M
otonas,M
ott,M
ottarr,M
ottavia,F
ottaviana,F
ottaviano,M
ottavina,F
ottavino,M
ottavio,M
ottfried,M
otthard,M
otthart,M
otthein,M
ottheinrich,M
ottheinz,M
otthold,M
ottilde,F
ottilie,F
ottis,M
ottje,?
ottkar,M
ottmar,M
ottobert,M
ottokar,M
ottolien,F
ottomar,M
ottone,M
ottorina,F
ottorino,M
ottwin,M
otwald,M
otwin,M
otylia,F
otylie,F
ou,?
oude,M
oumaima,F
oumar,M
ourania,F
ousama,M
oussama,M
outi,F
ovadia,M
ove,M
oved,M
ovidia,F
ovidijus,M
ovidio,M
ovidiu,M
ovsanna,F
owain,M
owe,M
owen,M
owena,F
oxana,F
oya,F
oyku,F
oystein,M
oytun,M
oyvind,M
oyvor,F
oz,M
ozan,M
ozana,F
ozay,M
ozcan,M
ozdal,M
ozdemir,M
ozden,F
ozen,M
ozer,M
ozge,F
ozgen,F
ozgenur,F
ozgu,M
ozgul,F
ozgun,M
ozgur,M
ozhan,M
ozkan,M
ozlem,F
ozmen,M
oznur,F
ozoda,F
ozra,F
ozren,M
ozrenka,F
ozturk,M
ozzie,M
ozzy,M
paata,M
paavali,M
paavo,M
pabe,?
pabla,F
pablita,F
paca,F
pace,?
pachita,F
pacifica,F
pacifico,M
pacina,F
pacino,M
paco,M
pacome,M
pacuta,F
paddy,M
padelea,F
padma,F
padraic,M
padraig,M
padraigin,F
pae,?
pagona,F
paige,?
paivi,F
paivikki,F
paivio,M
pajo,M
pajtim,M
pakize,F
pala,F
paladia,F
palaghia,F
palbo,M
palfridur,F
palina,F
pall,M
pallavi,F
palle,M
palma,F
palmar,M
palmer,M
palmeria,F
palmerina,F
palmerino,M
palmerio,M
palmey,F
palmi,M
palmiero,M
palmira,F
palmire,F
palmiro,M
palmo,M
palmyre,F
paltin,M
palvi,F
palwinder,M
palys,M
pam,F
pamala,F
pamella,F
pamfil,M
pamfila,F
pamfilia,F
pamfilica,F
pamina,F
pamphile,M
panaghia,F
panagio,F
panagiota,F
panagis,M
panagoula,F
panait,M
panaite,M
panajot,M
panajota,F
panayiota,F
panayiotis,M
panayot,M
panayota,F
pance,M
pancho,M
pancrazia,F
pancrazio,M
pandele,M
pandelea,F
pandeli,M
pandelica,F
pandi,M
pandora,F
panfilia,F
panfilio,M
panfilo,M
pani,M
panka,F
pankaj,M
panko,M
pankratius,M
pankraz,M
panna,F
pano,M
panoraia,F
panorea,F
panos,M
pansela,F
panseluta,F
pansy,F
pantalea,F
pantaleo,M
pantaleone,M
pantasis,M
pantazi,M
pantazica,F
panteleimon,M
pantelejmon,M
panteleymon,M
pantelia,F
pantelie,M
pantelimon,M
pantelis,M
pantilie,M
pantilimon,M
panto,M
pantxika,F
panu,M
panuta,F
paolina,F
paolino,M
paquerette,F
paquita,F
par,M
paramalingam,M
paramasivam,M
parameswaran,M
parameswary,M
paramjit,M
paramsothy,M
parand,F
paraschiv,M
paraschiva,F
paraschkev,M
paraschkeva,F
parascovia,F
parashkev,M
parashkeva,F
paraskeva,F
paraskevas,M
paraskevi,F
parcidio,M
pardeep,M
pardis,F
pareschka,F
pareshka,F
parfait,M
pari,F
paride,M
parijat,M
parimal,?
parisa,F
parisina,F
parissa,F
parkash,M
parker,M
parminder,M
parmjeet,M
parmjit,M
parmod,M
parrish,M
parry,M
parsla,F
partenie,M
parthena,F
parthenia,F
parul,F
paruschka,F
parushka,F
parvaneh,F
parvez,M
parvin,F
parvinder,M
parviz,M
parwin,F
pasca,F
pascal,M
pascale,F
pascaline,F
pascalle,F
pascasia,F
pascasio,M
paschalis,M
pascu,M
pascuala,F
pasha,M
pashije,F
pashk,M
pashko,M
pasi,M
paska,F
pasko,M
pasqua,F
pasqual,M
pasquala,F
pasquale,M
pasqualina,F
pasqualine,F
pasqualino,M
pasquina,F
pasquino,M
pastor,M
pasupathy,M
pathmanathan,M
pathmini,M
patience,F
patrekur,M
patric,M
patrica,F
patricie,F
patricija,F
patrick,M
patrik,M
patrinia,F
patritia,F
patrizia,F
patrizio,M
patroula,F
patrycja,F
patryk,M
patsy,F
patti,F
pattie,F
patty,F
patxi,M
pau,M
pauka,F
paul,M
pauleen,F
paulen,M
pauletta,F
paulette,F
pauley,?
paulfried,M
pauli,M
paulica,F
paulie,M
paulien,F
pauliina,F
paulin,M
pauline,F
paulino,M
paulinus,M
paulis,M
paulius,M
paulo,M
pauls,M
paulus,M
paun,M
pauna,F
paunica,F
paunita,F
paunka,F
pauno,M
pauwine,F
pava,F
pavail,M
pavao,M
pave,M
pavel,M
pavelas,M
pavelina,F
pavica,F
pavla,F
pavle,M
pavli,M
pavlinka,F
pavllo,M
pavlo,M
pavlos,M
pavo,M
pavol,M
pavuna,F
paw,M
pawan,M
pawlu,M
paxton,M
payam,M
payton,?
pazia,F
pazit,F
peadar,M
pearce,M
pearl,F
pearle,F
pearlie,F
pearline,F
pearu,M
pece,M
peco,M
peder,M
pedr,M
peedu,M
peep,M
peer,M
peerke,M
peet,M
peeter,M
peg,F
pegah,F
pegeen,F
peggie,F
pegguy,F
peggy,F
peguy,F
pehr,M
peider,M
peigi,F
peio,M
peitcho,M
peitsa,M
pejman,M
pejo,M
pejtcho,M
peju,M
pekka,M
peko,M
pelagheia,F
pelaghia,F
pelaghiea,F
pelagia,F
pelagie,F
peleghia,F
peli,M
pelin,F
pelivan,M
pelle,M
pellegrina,F
pellegrino,M
pellervo,M
pellumb,M
pellumbesha,M
pelopidas,M
pembe,F
pembroke,M
pen,?
pena,F
pencho,M
penelopia,F
penilopa,F
penina,F
peninah,F
penita,F
penjo,M
penju,M
penka,F
penko,M
penni,F
pennie,F
penny,F
peno,M
pentti,M
penyo,M
penyu,M
peo,M
peoro,M
pepa,F
pepe,M
pepijn,M
pepin,M
pepita,F
pepo,M
peppi,F
peppina,F
peppino,M
per,M
pera,F
perceval,M
percival,M
percy,M
pere,M
peredur,M
peregrine,M
perel,F
peretz,M
perfecta,F
perfecto,M
perica,M
pericle,M
perihan,F
perikli,M
periklis,M
perine,F
perisa,M
peristera,F
perla,F
perlat,M
perle,F
perline,F
permin,F
pernell,M
pernelle,F
pernilla,F
pernille,F
pero,M
peroline,F
perparim,M
perparime,F
perpetue,?
perpetuo,?
perrine,F
persa,F
persefoni,F
persefonia,F
persida,F
persijs,M
pertef,F
pertti,M
perttu,M
perunika,F
pervenche,F
pervez,M
pervin,F
perviz,M
pesach,M
pesha,F
peshah,F
pessa,F
pessi,M
petar,M
pete,M
petek,F
peteris,M
peti,M
petinka,F
petje,F
petjo,M
petka,F
petkana,F
petko,M
petr,M
petrache,M
petran,M
petrana,F
petranka,F
petraq,M
petras,M
petrea,F
petref,M
petrel,M
petri,M
petria,F
petrie,F
petrija,F
petrika,F
petrimir,M
petrine,F
petrinel,M
petrisor,M
petrit,M
petro,M
petrona,F
petronela,F
petron,F
petronella,F
petronila,F
petronilla,F
petronille,F
petronilo,M
petronio,M
petroniu,M
petronius,M
petros,M
petroula,F
petru,M
petruna,F
petrus,M
petrut,M
petruta,F
petter,M
petteri,M
petty,F
petur,M
pety,F
petyo,M
peyman,M
peyo,M
peytcho,M
peyton,?
peyu,M
phaedra,F
phan,M
phaong,?
phat,M
phebe,F
phelan,M
phera,?
phi,M
phil,M
philbert,M
philemon,M
philibert,M
philiberte,F
philine,F
philip,M
philipa,F
philipine,F
philipp,M
philippa,F
philippine,F
philippo,M
philippos,M
philippus,M
phillip,M
phillipa,F
phillipp,M
phillippa,F
phillippe,M
phillippus,M
phillis,F
philomena,F
philomene,F
philomina,F
phoebe,F
phoenix,?
phong,M
phu,M
phuc,?
phung,M
phuoc,M
phuong,F
phylicia,F
phylis,F
phyllida,F
phyllis,F
pia,F
piaras,M
pica,F
piccarda,F
pie,M
piebe,M
piedad,F
piedade,?
pien,F
pier,M
piera,F
pieralberto,M
pieralda,F
pieraldo,M
pierandrea,M
pierangela,F
pierangelo,M
pieranna,F
pierantonia,F
pierantonio,M
pierbruno,M
piercarla,F
piercarlo,M
pierce,M
piercesare,M
pierclaudio,M
pierdomenico,M
pierenrico,M
pierette,F
pierfranca,F
pierfrancesco,M
pierfranco,M
piergaetano,M
piergiorgio,M
piergiovanna,F
piergiovanni,M
piergiuseppe,M
pierguglielmo,M
pierina,F
pierino,M
pierluigi,M
pierluisa,F
piermaria,F
piermario,M
piermassimo,M
piermauro,M
piermichele,M
piernicola,M
piero,M
pieros,M
pierpaola,F
pierpaolo,M
pierre,M
pierrette,F
pierrick,M
pierrine,F
pierrot,M
piers,M
piervincenzo,M
piervittorio,M
piet,M
pieta,F
pietari,M
pieter,M
pieterjan,M
pieternel,F
pieternella,F
pietie,F
pietra,F
pietrina,F
pietrino,M
pietrix,F
pietro,M
pietsje,F
piety,F
pigi,F
pii,F
piia,F
pijus,M
pikne,M
pikria,F
pil,?
pilade,M
pile,F
pili,F
pille,F
pilvi,F
pilypas,M
pim,M
pina,F
pinar,F
pinchas,M
pinchos,M
pindaro,M
pindaros,M
pinelopi,F
pinhas,M
pinka,F
pinkas,M
pinkie,F
pintea,F
pintilie,M
pinto,M
pinuccia,F
pinuccio,M
pio,M
piotr,M
piotras,M
pip,?
piper,F
pipina,F
pippa,F
pippo,M
pipsa,F
pirabakaran,M
piramo,M
piret,F
pirita,F
piritta,F
pirja,F
pirjo,F
pirketta,F
pirkko,F
pirmin,M
piro,M
piroska,F
pirro,M
pista,M
pisti,M
pit,M
piter,M
pitsa,F
pius,M
pjero,M
pjeter,M
pjetur,M
pjotr,M
pjotrs,M
placida,F
placide,M
placidia,F
plamen,M
plamena,F
plamenka,F
plarent,M
platon,M
pleun,M
pleurat,M
plinia,F
plonie,F
plony,F
ploumi,F
pluma,F
plutarco,M
pnina,F
pninah,F
po,?
podgorka,F
poema,F
poghos,M
polad,M
polat,M
poldi,F
pole,F
polemarchos,M
poliana,F
policarpo,M
polichronis,M
polidoro,M
polikron,M
polimeris,M
polin,M
polinka,F
polissena,F
polivas,M
polixeni,F
polixenia,F
polja,F
pollie,F
polo,M
polona,F
polonca,F
polya,F
polyanthi,F
polychronis,M
polykarpos,M
polymeris,M
polymilis,M
polymnia,F
polytimi,F
polyvios,M
polyxeni,F
pomme,F
pompea,F
pompei,M
pompeiu,M
pompeo,M
pompeu,M
pompilia,F
pompilian,M
pompiliana,F
pompilie,M
pompilio,M
pompiliu,M
ponnaiah,M
ponnambalam,M
ponnampalam,M
ponniah,M
ponnudurai,M
ponnusamy,M
ponnuthurai,M
pontus,M
ponzio,M
pooja,F
poonam,F
pooyan,M
popi,F
popkea,F
poppaus,M
poppe,?
poppy,F
porcina,F
porfire,M
porfiria,F
porfirie,M
porter,M
portia,F
portokalle,F
porzia,F
poseidon,M
possidonio,M
potita,F
potito,M
potitsa,F
poul,M
poula,F
poulia,F
pouline,F
pouyan,M
povilas,M
povl,M
powell,M
prabha,F
prabhat,M
pradeep,M
pradoslav,M
pragiya,F
pragya,F
prakash,M
prakseda,F
pramila,F
pramod,M
pranas,M
pranciska,F
pranciskus,M
prane,F
pranvera,F
prasad,M
prasanta,F
prashant,M
prassede,F
pratap,M
pratheep,M
pratibha,F
pratima,F
praveen,M
pravit,M
pravoslav,M
prazeres,F
preben,M
precilia,F
precillia,F
preciosa,F
precious,F
predag,M
predrag,M
preet,M
preeti,F
prem,F
premakumar,M
premkumar,M
premysl,M
prescilia,F
prescilla,F
prescillia,F
presley,F
preston,M
previslav,M
preziosa,F
prezioso,M
priama,F
priamo,M
pribyslava,F
price,M
pricop,M
pricopa,F
pricopie,M
priidu,M
priit,M
prima,F
primetta,F
primetto,M
primiana,F
primiano,M
primitiva,F
primo,M
primoz,M
prince,M
princess,F
prisca,F
priscila,F
priscilia,F
priscilla,F
priscille,F
priscillia,F
prisco,M
priska,F
prit,M
pritam,M
priti,F
priya,F
priyanka,F
prmod,M
procopie,M
procopio,M
prodan,M
prodomos,M
profir,M
profira,F
proinsias,M
prokop,M
prokopios,M
prokopis,M
promila,F
pronas,M
prospera,F
prudence,F
prudent,M
prune,F
prunelle,F
prvoslav,M
pryderi,M
prydwen,M
prys,M
przemek,M
przemko,M
przemyslaw,M
puck,F
pui,?
puia,F
puica,F
puiu,M
puk,?
pulcheria,F
pulcherie,F
punit,M
purantharan,M
pureza,F
purificacao,F
purvan,M
purvoleta,F
pusa,F
pushpa,F
puvaneswaran,M
puyan,M
pyo,?
pyotr,M
pyrros,M
pyrs,M
pyry,M
pyt,M
pyung,?
qadeer,M
qadir,M
qais,M
qaiss,M
qamar,M
qamil,M
qamile,F
qani,M
qasem,M
qasim,M
qassem,M
qazi,M
qazim,M
qefsere,F
qemail,M
qemal,M
qenan,M
qendresa,F
qendrim,M
qendrime,F
qendro,M
qerim,M
qirjako,M
qu,?
quang,M
quarta,F
quartina,F
quartino,M
quarto,M
que,?
queen,F
queenie,F
quentin,M
querine,F
qui,M
quiana,F
quincy,M
quinn,M
quinta,F
quinten,M
quintilia,F
quintilio,M
quintin,M
quintina,F
quintino,M
quinto,M
quinton,M
quintus,M
quinty,F
quinzio,M
quique,M
quirica,F
quirien,?
quirijn,M
quirijne,F
quirin,M
quirina,F
quirine,F
quirino,M
quirinus,M
quiterie,F
quitterie,F
quoc,M
qusai,M
qusay,M
qussai,M
quy,M
quyen,?
quyet,M
quynh,F
ra,?
raafat,M
raakel,F
raakkeli,F
raanan,M
rab,M
rabab,F
rabea,F
rabee,M
rabi,M
rabia,F
rabiaa,F
rabiah,F
rabie,M
rabih,M
rabija,F
rabije,F
rabindra,M
rabiye,F
racha,F
rachael,F
rachamim,M
rachayl,F
racheal,F
rachel,F
rachela,F
racheli,F
rachella,F
rachelle,F
rachhapal,M
rachhpal,M
rachid,M
rachida,F
rachil,F
rachila,F
rachna,F
racquel,F
rada,F
radan,M
radana,F
rade,M
radegonde,F
radegundis,F
radek,M
radelina,F
radena,F
radenka,F
radenko,M
radhika,F
radhildur,F
radi,M
radia,F
radian,M
radiana,F
radica,F
radim,M
radimir,M
radina,F
radionas,M
radisa,M
radisav,M
radislav,M
radislava,F
radislavka,F
radita,F
radivoj,M
radivoje,M
radka,F
radko,M
radmil,M
radmila,F
radmilo,M
rado,M
radoica,F
radoj,M
radoje,M
radojica,M
radojka,F
radolija,F
radoljub,M
radoman,M
radomil,M
radomila,F
radomira,F
rados,M
radosav,M
radoslav,M
radoslava,F
radoslawa,F
radost,F
radostin,M
radostina,F
radovan,M
radovinka,F
radoy,M
radu,M
raducan,M
raducanu,M
raducu,M
radule,M
radunka,F
radwan,M
raed,M
raegan,F
raekwon,M
raelene,F
raeto,M
rafaat,M
rafaele,F
rafaelle,F
rafah,F
rafail,M
rafat,M
rafel,M
rafet,M
raffael,M
raffaela,F
raffaele,M
raffaella,F
raffaello,M
raffaelo,M
raffi,M
raffy,M
rafi,M
rafia,F
rafie,M
rafif,F
rafig,M
rafik,M
rafila,F
rafiq,M
rafiye,F
rafn,M
rafnar,M
ragavan,M
ragbir,M
raghad,F
raghda,F
raghdah,F
ragheb,M
raghib,M
raghid,M
raghida,F
raghidah,F
ragib,M
ragini,F
ragip,M
ragna,F
ragnar,M
ragne,F
ragnheidur,F
ragnhild,F
ragnhildur,F
ragni,F
ragnvald,M
rahamim,M
rahid,M
rahim,M
rahima,F
rahime,F
rahman,M
rahmatullah,M
rahmi,M
rahul,M
raid,M
raida,F
raidi,M
raido,M
raif,M
raigo,M
raija,F
rai,M
raik,M
raika,F
raikas,M
raikhan,F
