year,Especialidad/SubEspecialidad_postulantes,Especialidad/SubEspecialidad_ingresantes,Universidad_postulantes,Universidad_ingresantes,gender,department_postulantes,department_ingresantes
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,NEUROCIRUGIA,NA,UNFV,NA,M,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA ONCOLOGICA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,NA,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,NEFROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,PSIQUIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,M,Lima,NA
2013,NEFROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA ONCOLOGICA,NA,UNFV,NA,NA,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA TORACICA Y CARDIOVASCULAR,NA,UNFV,NA,M,Lima,NA
2013,NEFROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,NEFROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA ONCOLOGICA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,NEUMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA INTENSIVA,NA,UNFV,NA,M,Lima,NA
2013,HEMATOLOGIA CLINICA,NA,UNFV,NA,F,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,NA,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA DE CABEZA Y CUELLO,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA ONCOLOGICA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA ONCOLOGICA,NA,UNFV,NA,M,Lima,NA
2013,PSIQUIATRIA,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA FAMILIAR Y COMUNITARIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,F,Lima,NA
2013,NEUROCIRUGIA,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PSIQUIATRIA,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,NEUMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA PEDIATRICA,NA,UNFV,NA,M,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,F,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PSIQUIATRIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA PEDIATRICA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA ONCOLOGICA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,NA,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA PEDIATRICA,NA,UNFV,NA,M,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,NEUMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,NEUROCIRUGIA,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,F,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,PSIQUIATRIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,NA,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,NEUROCIRUGIA,NA,UNFV,NA,M,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,NEUROCIRUGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,NEUMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,NA,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,NEFROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ANATOMIA PATOLOGICA,NA,UNFV,NA,F,Lima,NA
2013,REUMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,F,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,NEUROCIRUGIA,NA,UNFV,NA,M,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,ANATOMIA PATOLOGICA,NA,UNFV,NA,F,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,GASTROENTEROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA PEDIATRICA,NA,UNFV,NA,M,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,NEFROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,NA,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,REUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,M,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,MEDICINA ONCOLOGICA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,NA,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,NA,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,OFTALMOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA PEDIATRICA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,F,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,NA,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,NEUROLOGIA,NA,UNFV,NA,F,Lima,NA
2013,CARDIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA INTERNA,NA,UNFV,NA,F,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,ENDOCRINOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,MEDICINA DE REHABILITACION,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,NA,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,PATOLOGIA CLINICA,NA,UNFV,NA,F,Lima,NA
2013,DERMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,UROLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,F,Lima,NA
2013,NEUROCIRUGIA,NA,UNFV,NA,F,Lima,NA
2013,PEDIATRIA,NA,UNFV,NA,M,Lima,NA
2013,ANESTESIOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,GINECOLOGIA Y OBSTETRICIA,NA,UNFV,NA,M,Lima,NA
2013,CIRUGIA GENERAL,NA,UNFV,NA,M,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,OTORRINOLARINGOLOGIA,NA,UNFV,NA,M,Lima,NA
2013,RADIOLOGIA,NA,UNFV,NA,F,Lima,NA
2013,ORTOPEDIA Y TRAUMATOLOGIA,NA,UNFV,NA,F,Lima,NA
