especialidad_postulantes,gender,year,universidad_postulantes,universidad_ingresantes,especialidad_ingresantes,ingreso
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,UCSUR,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2016,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2016,USMP,USMP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNSA,UNSA,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,UPCH,UPCH,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,UPCH,UPCH,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2017,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2017,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,USMP,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UPCH,UPCH,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,UPCH,UPCH,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UPCH,UPCH,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UPCH,UPCH,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,UPSJB,UPSJB,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,URP,URP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,USMP,USMP,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2018,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2018,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNC,UNC,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UPCH,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UPCH,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UPCH,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UPCH,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,UPSJB,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2019,USMP,USMP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2019,USMP,USMP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,UNMSM,UPCH,MEDICINA INTERNA,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,UPCH,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,UPAO,UPAO,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,USMP,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,UPAO,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPIC,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,UCSUR,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,UPCH,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,UNT,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2020,USMP,URP,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2022,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2022,UPCH,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2022,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2022,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2022,USMP,USMP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2022,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2022,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNC,UNC,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNC,UNC,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNSA,UNSA,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,UPAO,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,UPSJB,UPSJB,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UPC,UPC,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,1,2023,UPC,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,1,2023,UPC,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2014,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2014,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2014,UNSA,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2014,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2014,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2014,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2015,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2015,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2015,UNSA,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2015,UNSA,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2015,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2016,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2016,UNMSM,UNMSM,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2016,UPAO,UPAO,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2016,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2017,URP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2017,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2017,UPCH,UPCH,ADMINISTRACION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2018,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2018,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2018,USMP,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2019,UNC,UNC,MEDICINA FAMILIAR Y COMUNITARIA,1
ADMINISTRACION Y GESTION EN SALUD,NA,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2019,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2019,UPCH,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2019,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2020,UNMSM,UNMSM,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2020,USMP,USMP,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2022,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2023,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2023,UNMSM,NA,NA,0
ADMINISTRACION Y GESTION EN SALUD,NA,2023,UPCH,UPCH,ADMINISTRACION Y GESTION EN SALUD,1
ADMINISTRACION Y GESTION EN SALUD,NA,2023,URP,URP,ADMINISTRACION Y GESTION EN SALUD,1
ADOLESCENTOLOGIA,1,2015,UNSA,NA,NA,0
ADOLESCENTOLOGIA,1,2015,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2013,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2013,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2013,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2013,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2013,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2013,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UCSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNFV,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNPRG,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNPRG,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNPRG,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNPRG,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNPRG,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,UPAO,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2014,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UCSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UCSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,UPAO,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,URP,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,URP,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,URP,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,URP,NA,NA,0
ANATOMIA PATOLOGICA,0,2015,URP,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UNFV,UNFV,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2016,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2016,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2016,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UPAO,NA,NA,0
ANATOMIA PATOLOGICA,0,2016,UPAO,URP,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2016,USMP,USMP,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2017,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2017,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,UNFV,UNFV,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,UNFV,UNFV,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,UNPRG,UNPRG,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,URP,URP,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2017,UNFV,NA,NA,0
ANATOMIA PATOLOGICA,0,2017,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2017,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2018,UNSA,UNSA,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2018,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2018,UNSA,UNSA,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2018,UNFV,UNFV,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2018,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2018,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2018,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2018,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2018,UNPRG,UNCP,MEDICINA INTENSIVA,1
ANATOMIA PATOLOGICA,0,2018,UPAO,UPAO,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2018,URP,NA,NA,0
ANATOMIA PATOLOGICA,0,2019,UNSA,NA,NA,0
ANATOMIA PATOLOGICA,0,2019,UNFV,UNFV,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2019,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2019,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2019,UNMSM,NA,NA,0
ANATOMIA PATOLOGICA,0,2019,UNPRG,NA,NA,0
ANATOMIA PATOLOGICA,0,2019,USMP,USMP,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2019,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2019,USMP,NA,NA,0
ANATOMIA PATOLOGICA,0,2020,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2020,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2020,UNMSM,UNMSM,ANATOMIA PATOLOGICA,1
ANATOMIA PATOLOGICA,0,2021,NA,NA,NA,NA
